,0,1,2
800,0.4227046330232121,0.422986561413401,0.4213889672023306
600,0.41248094189395224,0.4119091987125191,0.41476791461968493
400,0.39597594550309,0.39580127591971853,0.3948646715352752
200,0.37209057333366385,0.3723536762959214,0.372384660669469
0,0.367693501585802,0.36731264740383673,0.36811454676940275
