,0,1,2
800,0.8275695129983104,0.8267305656757944,0.8272897820361739
600,0.7941320583088699,0.7943777636685477,0.7982512833925178
400,0.7494990167623287,0.746888646685429,0.7475244833340993
200,0.6907911376935829,0.6898324132398016,0.6898748521672017
0,0.688708862599062,0.6874301273520971,0.6872578749803537
