,0,1,2
800,0.40837078396658955,0.41148237875394245,0.4086393875877153
600,0.39604342875731946,0.3968338161491697,0.39756835204091984
400,0.3773931887619741,0.3767276859762976,0.37645612782998294
200,0.3479941580795846,0.3480895921185109,0.34751518068185666
0,0.33922625563550907,0.33924202389982405,0.33996563195055585
