,0,1,2
800,0.8665065862767429,0.8657053775390994,0.8692786939625067
600,0.8369256354997436,0.8364172329209066,0.8359290459777212
400,0.7891280101284808,0.7880457544510927,0.7866114247041021
200,0.7179044229527469,0.7177414049732564,0.718287098337027
0,0.6924276579675778,0.6924296012819002,0.6917411539053464
