,0,1,2
800,0.3949771689497717,0.4005873976504094,0.39663865546218485
600,0.3808657907085875,0.3828229552074313,0.38173845254336386
400,0.36047639076797944,0.3594078866973118,0.3596875378833798
200,0.32682887001959504,0.32679434009962927,0.3257595312201201
0,0.31485019790633395,0.3151572033464257,0.31581588173953257
