,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8883525396457694,0.04251706731585303,0.8862707777397478,0.046941932284724985,0.8861096905373883,0.04733879702749977,0.8862707777397478,0.046941932284724985,0.8862711754847712,0.04694170416761079
600,0.9399229803591711,0.0018445014568644336,0.932812243331377,0.0021241024046092516,0.9325396718076608,0.0021459137118340355,0.932812243331377,0.0021241024046092516,0.932812793371523,0.0021243812231160897
400,0.904415120362697,0.0007071448477623532,0.8826063873640255,0.0009313446318012231,0.8810028092589566,0.0009695061384956682,0.8826063873640255,0.0009313446318012231,0.8826073928927334,0.0009313474351366757
200,0.8617619435785181,0.0009676189902221299,0.8100220211696811,0.002493767120381074,0.8029777910111053,0.0027901848995396383,0.8100220211696811,0.002493767120381074,0.8100236640183832,0.002493808488393756
0,0.8382197089005727,0.0008905313361906586,0.7624079522309071,0.0022510552881257473,0.7482851695921342,0.0026732942463444376,0.7624079522309071,0.0022510552881257473,0.7624079451885686,0.002252090476607571
