,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8664668947630525,0.02512120012898922,0.8456148596894366,0.018590505093672327,0.8433881856039622,0.018238686503666335,0.8456148596894366,0.018590505093672327,0.8456148596894366,0.0185895825587018
600,0.8477692717344408,0.017622628072372137,0.8057673560337024,0.010626845219182335,0.7997208219337458,0.010464015041606767,0.8057673560337024,0.010626845219182335,0.8057673560337024,0.010628325490446566
400,0.8186336745608486,0.012062350421811252,0.7381014553304088,0.006563148993880219,0.7207167041514231,0.006564094521971375,0.7381014553304088,0.006563148993880219,0.7381014553304088,0.006565326848638531
200,0.7957635881928268,0.006438232851858627,0.6650476986282292,0.0018859356815681405,0.6236954211927094,0.0017835516846533839,0.6650476986282292,0.0018859356815681405,0.6650476986282292,0.001888798166249872
0,0.797454339759049,0.0030966185804596202,0.6655293073133367,0.0014724550704706685,0.6243883164169383,0.0022201346635017938,0.6655293073133367,0.0014724550704706685,0.6655293081211466,0.001473898712692212
