,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8843153764494556,0.03875610371641247,0.8836159793796031,0.040179959556229994,0.8835571755652344,0.04031187688993376,0.8836159793796031,0.040179959556229994,0.8836162375657328,0.040179523864146915
600,0.889623015747492,0.03035809454410343,0.8885958498711789,0.02802074937673915,0.8885248455737784,0.027889122542455458,0.8885958498711789,0.02802074937673915,0.8885958498711789,0.02802096496430906
400,0.8710094161250723,0.02985005652611672,0.8668355267739015,0.025340200549610947,0.8664651845919438,0.025062533495700645,0.8668355267739015,0.025340200549610947,0.8668355267739015,0.025340935963063305
200,0.8524388304540758,0.02773382119219492,0.839713460065455,0.021976535922284324,0.838258360900344,0.021637996795536907,0.839713460065455,0.021976535922284324,0.8397134600654551,0.02197804270252779
0,0.8444383817102468,0.024565640134037503,0.82632650929601,0.01768560348012571,0.8240179440099107,0.017236401006539115,0.82632650929601,0.01768560348012571,0.82632650929601,0.017687451886055028
