,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8907386525372645,0.029788182851329226,0.8894401504073532,0.027302664699820456,0.8893501342898209,0.027163666586676793,0.8894401504073532,0.027302664699820456,0.8894401504073532,0.02730293930804306
600,0.8776704261584332,0.028816404961598763,0.8704042197618551,0.02358631729575933,0.8697804783627621,0.023288861977968978,0.8704042197618551,0.02358631729575933,0.8704042197618551,0.023587294094899236
400,0.8523030192350063,0.022012634278071763,0.8270750644105563,0.01610144029111349,0.8239234159661495,0.015832189212543923,0.8270750644105563,0.01610144029111349,0.8270750644105564,0.0161036379712014
200,0.8104645439497957,0.016146473898945857,0.7264292180210292,0.006354474605752114,0.706572647678245,0.005171900869795243,0.7264292180210292,0.006354474605752114,0.7264292180210292,0.006356660495459909
0,0.7937129564769695,0.0113003882563113,0.6783099938054444,0.00426924477595525,0.644175488518864,0.004487485200293739,0.6783099938054444,0.00426924477595525,0.6783126488480046,0.004273269081058073
