,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.15077333785343613,0.0001570522842307523,0.00015615798169106888
StaticXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.5453496680111212,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
