,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.15092695006671242,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.5453496680111212,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
