,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.0011520450981421793,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.6501474440948594,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.0008807431907417276,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.36434612663355215,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.005158957570721308,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
