,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.0031970994479345533,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.13057001811573685,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.0011520450981421793,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.058781721355358946,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.02334220201289096,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
