,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.25683925795785484,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.0003810584520506864,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.36434612663355215,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.00021218287122257907,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
