,StaticvsGrowing,StaticvsUniform,GrowingvsUniform
NormalRandomForestClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
NormalXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
WeightedRandomForestClassifier,0.00015615798169106888,0.00015615798169106888,0.0001570522842307523
WeightedXGBClassifier,0.0011520450981421793,0.0002851180836316128,0.0001570522842307523
PURandomForestClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
PUXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
