,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.005158957570721308,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.49629170223109464,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0002851180836316128
UniformRandomForestClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
