,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.004071994217732751,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0002851180836316128
GrowingRandomForestClassifier,0.058591661711200775,0.00015615798169106888,0.00015615798169106888
GrowingXGBClassifier,0.00015526747185868903,0.00015615798169106888,0.00015615798169106888
UniformRandomForestClassifier,0.0003810584520506864,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
