,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.04936619475193269,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.2899184539425689,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.0003810584520506864,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.40567889528505463,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.008150971593502705,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
