,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.012611144099313912,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.00021218287122257907
GrowingRandomForestClassifier,0.5453496680111212,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.0003810584520506864,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
