,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.04936619475193269,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.40567889528505463,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.00021218287122257907,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.8205958397554376,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.0008807431907417276,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
