,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.09630369202868821,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.0003810584520506864,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.939742989577122,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.0014988733371516757,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
