,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.08209870865427439,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.0005065414846922935,0.0001570522842307523,0.0001570522842307523
GrowingRandomForestClassifier,0.8798291600118151,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
UniformRandomForestClassifier,0.0008807431907417276,0.0001570522842307523,0.0001570522842307523
UniformXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.0001570522842307523
